8.642105,17.31579,16.013159,6.6842103,13.094736,7.584212,31.305267,30.852633,5.3947372,12.268421,3.4368422,2.3052633,2.9684212,11.1473675,18.136843,8.594736,2.6105263,16.294735,2.394737,10.2105255,2.8526318,3.4157896,17.163158,12.8,0.8473685,0.9210527,0.9210527,0.8473685,1,1,0.9947369,0.9789474,1.3000001,1.0368421,0.9421053,0.93684214,0.8,1.3578948,0.77368426,1.0368421,0.8210527,0.72105265,0.93684214,1.0263158,0.93684214,0.8263158,0.79473686,1.1894737,0.98421055,1.1105263,0.88947374,1.3368422,0.8526316,0.90000004,0.731579,0.97368425,0.9578948,1.1526316,0.6789474,1.1894737,0.83157897,1.3052632,1.1210526,1.1,0.7263158,1.3105264,0.9684211,1.0263158,0.8842106,1.1789474,0.9789474,0.9421053,0.8105264,0.8210527,0.7263158,0.8368421,0.9157895,1.2368422,0.90000004,0.7052632,0.8368421,0.8052632,0.7421053,0.70000005,0.84210527,0.6684211,0.8,0.74736845,0.7789474,0.67368424,1.2868421,0.72105265,0.88947374,0.8736842,0.71052635,0.91052634,0.9947369,0.73684216,1.7578948,0.4526316,1.763158,1.1842105,1.0368421,1.1157895,0.6210527,4.205263,2.1157897,1.0421053,3.1736844,0.9210527,1.3157896,0.731579,1.231579,0.7157895,1.4000001,2.2052631,1.5263158,0.5842106,1.0578948,0.9210527,1
3.1491227,6.7324557,6.1019735,5.8464913,3.4671056,3.960526,9.379385,11.679826,5.017544,3.4868422,7.2916665,2.254386,3.0767543,10.671052,5.6184216,3.2324564,2.4057019,4.6030703,1.7225877,3.4846494,2.0131578,2.0942984,12.473683,5.2938595,0.6096491,0.62938595,0.54385966,0.6644737,0.6315789,0.81578946,1.1096492,0.75877196,0.8135965,0.73245615,0.7214912,0.6096491,0.7697368,0.8267544,0.59210527,0.7631579,0.54605263,0.44517544,0.46052632,0.6600877,0.6315789,0.58114034,0.6644737,0.84429824,0.94517547,1.3421053,0.8618421,1.1030701,0.94517547,1.0328947,0.77412283,1.1030701,0.95614034,0.8530702,0.89692986,0.90570176,0.872807,1.1995614,0.94736844,1.1776316,0.9035088,1.3245614,1.0197369,0.84429824,1.002193,0.93201756,0.8464912,1.25,0.92105263,0.96929824,0.8135965,0.8596491,1.1096492,1.0614035,1.004386,0.81578946,0.9846491,1.5219299,0.94298244,0.8618421,0.99561405,0.85745615,0.9934211,0.8114035,0.62061405,0.83552635,1.325658,0.77412283,0.9013158,0.7083333,0.7017544,1.1359649,1.1162281,0.81578946,1.2127193,0.39035088,1.1469299,0.8903509,0.49342105,0.8377193,0.4517544,2.5197368,0.7302632,0.7872807,0.8377193,0.34210524,0.7763158,0.877193,0.85745615,0.7236842,0.9232456,1.5153509,0.8881579,0.44517544,0.6622807,0.82017547,1
3.616114,6.6492887,5.578199,4.322275,5.4218006,4.0947866,10.161138,13.8578205,4.6682467,4.1800947,3.0331755,2.322275,2.5450237,20.890997,8.146921,3.616114,2.3175356,5.0995264,1.5142181,3.4075832,1.92891,1.9905214,4.540285,4.0473933,0.7203792,0.7819905,0.8672986,0.6635071,0.8199052,0.86255926,1.042654,0.7535545,0.86255926,0.914692,0.77725124,0.6445498,0.7819905,0.985782,0.7109005,0.79620856,0.86255926,0.64928913,0.8151659,0.7867299,0.886256,0.6824645,0.8672986,0.9052133,0.82464457,1.3364929,0.7867299,1.0142181,1.0331753,1.0947868,1.1516588,0.971564,0.9052133,0.9336493,0.79620856,1.0473934,0.8483413,1.1611375,0.8293839,1.1327015,0.8672986,1.3791469,0.92891,1.9099526,0.87203795,0.886256,1.1042655,1.0663507,0.8293839,1.2559242,0.7867299,1.1895735,0.97630334,1.1848341,0.9336493,0.86255926,0.8672986,0.7867299,0.84360194,0.8293839,0.92891,0.7109005,0.8578199,0.79620856,0.90047395,0.7345972,0.992891,0.83412325,0.7535545,0.7914692,0.7819905,0.8483413,1.1279621,0.8009479,1.6303318,0.54502374,1.0758294,0.9194313,1.0521327,1.1753554,1.0758294,2.3459716,3.0331755,1.0663507,3.4312797,0.84360194,0.94786733,0.9194313,0.9905214,0.8672986,0.85308063,1.829384,0.96208537,1.6919432,1.6729858,0.90995264,1
2.2,2.7456312,3.6145632,4.446602,1.8446603,2.700971,5.6543694,6.318447,4.4038835,2.0456312,3.8718445,1.5262136,1.9961165,3.0582528,3.2504857,2.3417475,1.6893204,2.2834952,1.3262136,2.2019417,1.1825243,1.1067961,5.7339807,4.3961167,0.6,0.5048544,0.4815534,0.56116503,0.65436894,0.6893204,0.9029126,0.80776703,0.5825243,0.48349515,0.79029125,0.84077674,0.6097087,0.62330097,0.6252427,0.63883495,0.54174757,0.40970874,0.51262134,0.49902913,0.5300971,0.6524272,0.5669903,0.61747575,0.5553398,1.2796117,0.5378641,0.88737863,1.407767,0.74368936,1.0951457,0.70485437,0.65048546,0.7883495,1.2427185,0.9145631,0.8815534,0.8601942,0.61359227,0.87184465,0.9262136,0.9359223,1.2271845,1.0213592,0.86213595,0.79029125,0.7495146,0.9902913,1.9223301,1.4097087,1.3184466,1.545631,1.7281554,1.1553398,1.6912621,1.7475729,1.5398059,1.5961165,1.2368932,1.2194175,1.6757282,1.2349515,1.4621359,1.0349514,0.784466,1.1728156,1.5990292,0.95533985,0.9611651,0.9825243,1.1650486,1.0834951,1.0912621,0.8427185,0.7378641,0.54563105,0.87378645,0.831068,0.43883497,0.64466023,0.7495146,1.438835,1.47767,0.49514565,2.5631068,0.46213594,0.52427185,1.1864078,0.8970874,0.98058254,0.8796117,0.94368935,0.784466,0.70873785,0.60194176,0.9300971,1
6.518829,7.661088,7.8368196,3.1841002,6.912133,5.167364,17.861925,16.020918,2.246862,7.3389125,2.912134,1.1087866,1.4351465,29.117151,10.924686,6.0878654,1.6527196,9.2133875,1.7803347,5.682008,1.3096234,3.2677824,10.907949,7.891213,0.62761503,0.79916316,0.46861923,0.99163175,0.61087865,0.5690376,0.66945606,0.66945606,0.6903766,0.5313807,0.5983263,0.7364017,0.48535565,0.66945606,0.51046026,0.6150628,0.8284519,0.87447697,0.87029284,0.78661084,1.1087866,0.51882845,0.75313807,1.1297071,0.8493724,1.7071129,0.69456065,1.0209205,0.84100413,0.63179916,0.88284516,1.0292886,0.71548116,0.92887026,1.1506276,0.8577406,1.1380752,0.66945606,0.53974897,0.7280335,0.97489536,1.2719665,4.414226,1.2426778,0.72384936,1.2468619,0.7196652,0.76150626,0.97489536,1.0711297,0.87866104,0.83682007,0.96652716,0.8870293,1.2259414,0.8953975,0.8661088,0.9707113,0.8953975,1.0083681,1.4058577,0.79916316,0.92050207,0.95815897,0.5983263,1.209205,1.167364,0.6610879,0.80753136,0.9623431,0.9497908,0.9790795,1.5481172,1.0209205,1.041841,0.90794975,1.1589957,0.9330544,0.97489536,1.0083681,1.041841,1.8828452,2.334728,0.79079497,3.6527193,0.95815897,0.5606694,0.87866104,0.74895394,1.1046025,0.5983263,1.7029288,1.0543933,1.3096234,0.96652716,0.9121339,1
2.4975922,3.4365973,4.684591,6.054575,2.9245586,2.6998396,5.34992,5.969502,4.714286,2.511236,3.024077,2.3402889,2.2487962,11.166935,3.1043339,2.0417335,2.6388443,3.1332264,1.7327448,2.2295346,1.7849118,1.6677368,9.309792,4.5473514,0.5024077,0.45104334,0.46388444,0.49438202,0.58266455,1.141252,1.4735153,0.7399679,0.76886034,0.7110754,0.7576244,0.5505618,0.79935795,1.1540931,0.40288925,0.56179774,0.4189406,0.31621188,0.33868375,0.6902087,0.64205456,0.47191012,0.6131621,0.8972713,0.869984,1.2744783,0.72873193,0.98876405,0.7399679,1.0369182,0.6436597,1.3402889,0.94060993,0.86677366,0.8378812,1.1252006,0.8731942,1.4670947,0.66773677,1.2552167,1.0016052,1.0337079,0.752809,0.7656501,1.0593901,0.9678973,0.8459069,1.3467095,0.8731942,0.8507223,0.8025682,0.7977528,1.1781701,1.0256822,1.1476725,0.8988764,0.85232747,0.66452646,1.0272874,0.87158906,0.95826644,0.611557,1.0802568,0.94863564,0.57945424,0.8988764,1.3916533,0.918138,0.9422151,0.77207065,0.83627605,1.1573033,1.0497593,0.823435,1.2760835,0.2552167,1.1845907,0.78972715,0.3675762,0.6902087,0.29855537,1.6645265,0.540931,0.6886035,0.6083467,0.24558586,0.7303371,1.0561798,0.94863564,0.75601923,0.6131621,0.98073834,0.78170145,0.3402889,0.56661314,0.75120384,1
4.724466,9.674583,9.644895,7.299288,6.0475063,5.270784,19.061756,18.629454,6.387174,5.800475,4.9619956,2.415677,4.206651,5.147269,8.584323,5.0855107,2.6840856,8.496438,2.0724466,6.32304,2.6532068,1.8361046,12.434681,10.163895,0.631829,0.5510689,0.5700713,0.6365796,0.5985749,0.92636585,1.047506,0.7410927,0.8741093,0.743468,0.7695962,0.58907366,0.7410927,0.9524941,0.5344418,0.7030879,0.49643707,0.3847981,0.46080762,0.7030879,0.6698338,0.5724466,0.65795726,0.9311164,0.783848,1.3444182,0.70783854,1.1092637,0.8123516,0.9667459,0.807601,1.0593824,0.89786226,0.75059384,0.85273165,0.99762475,0.7909739,1.3372922,0.85510695,1.0665084,0.91923994,1.239905,1.0783849,0.8883611,0.91686463,0.8931117,0.8693587,1.47981,1.0926366,0.91686463,0.7909739,1.0926366,1.135392,1.1852732,1.1923991,0.89786226,0.91923994,2.1211402,1.064133,0.91686463,1.1187649,0.90498817,1.111639,0.8693587,0.6009501,0.90261286,1.4643706,0.82185274,0.95962,0.76009506,0.7458433,1.159145,1.1330167,0.8052257,1.1805226,0.3159145,1.0023754,0.8123516,0.51781476,0.82897866,0.46318293,2.301663,0.72921616,0.807601,1.1686461,0.33729213,0.7410927,0.80285037,0.85035634,0.7268409,0.6912114,1.2256533,0.9144893,0.41567698,0.695962,0.9548694,1
3.3987343,5.718354,7.4446197,6.6803794,3.572785,3.6772153,9.341771,12.768989,5.452532,4.112342,3.6772153,2.193038,3.579114,4.126582,5.7056966,3.25,2.7341774,5.18038,1.7310127,3.3101265,1.6297469,1.8164557,15.132912,5.8227844,0.9208861,0.91772157,0.87974685,0.8259494,0.8101266,0.90822786,1.4208862,0.8354431,0.971519,1.142405,1.2531645,0.80063295,0.84810126,1.0063292,0.75,1.022152,0.914557,0.6993671,0.68987346,0.90822786,1.0094937,0.7879747,0.91772157,0.9810127,0.84810126,1.300633,0.75,1.0158228,0.9240506,0.88291144,1.0348102,1.0886077,0.93987346,0.8322785,0.85759497,1.0253165,0.82911396,1.278481,0.87974685,0.99367094,0.886076,1.0981013,0.9208861,1.1550633,0.8765823,0.90506333,0.87974685,1.0917722,1.0632912,0.9556962,0.76265824,0.8892405,1.0443038,1.2025317,1.0981013,0.8670886,0.8924051,1.193038,0.8607595,0.7879747,0.943038,0.8259494,0.90506333,0.87341774,0.8702532,0.8639241,1.3164557,0.84810126,0.7879747,0.80063295,0.8069621,1.1012659,1.0158228,0.71835446,1.4050633,0.4873418,1.0537975,0.8354431,0.8544304,0.971519,0.68354434,2.5696204,2.71519,0.9462026,3.1234176,0.91139245,0.93354434,0.7879747,1.2151899,0.7753165,1.1234177,1.5537975,1.1677215,1.0253165,1.1297469,0.9208861,1
2.988412233,7.014277467,6.453810567,4.7716375,4.797955167,4.4420322,11.12432767,10.86543717,3.170422667,4.466553067,3.4472874,1.513282733,2.7289404,10.83634633,4.833913533,3.238304267,2.354114033,7.6766151,1.748030733,4.012408,1.736279967,2.0082338,6.9259178,7.0254285,0.756293443,0.6896118,0.49212111,0.682392933,0.68564623,0.79987,1.02835972,0.746985787,0.783772393,0.71388505,0.933693383,0.820919313,0.669479617,0.77432162,0.600605403,0.654596863,0.86605632,0.51808376,0.495256333,0.731289277,0.756820867,0.663089217,0.67322814,0.83456725,0.864821537,1.441232167,0.8368047,1.048669,0.90893701,0.743448073,0.892289843,1.1237451,0.87132863,0.829133887,0.82426904,1.029052367,0.875851533,1.108864967,0.823404053,1.027750067,0.974150113,1.3076933,2.090682,1.6137548,0.773245557,0.89673537,0.943501183,1.109097367,0.907094587,1.110967033,1.1412077,1.073097723,1.017493233,1.1240277,1.177490233,0.87002112,1.099439933,0.997239853,1.109437867,0.93227393,1.11012725,0.75605877,1.032827067,0.86457445,0.706471433,0.813407067,1.494966833,0.942939233,0.789539073,0.75729105,0.80840955,1.022600433,1.1975378,0.784526507,1.1805226,0.483631417,1.0875985,0.884824433,0.632613117,0.827335663,0.944398867,2.251294567,2.265538067,0.696675783,1.812548367,0.780449203,0.67760286,0.9023967,1.007093897,0.74260932,0.800394533,0.968388677,1.005988257,0.43534262,0.978520313,0.86438088,1
5.2880544,8.332253,6.338025667,3.984325733,8.4762232,4.748569667,12.46748267,10.189486,3.9775509,4.445663567,5.738552567,2.277015667,2.7289404,11.5401006,8.115170267,3.390444133,1.677120133,8.974404333,1.6559395,2.629510933,2.198424867,2.392608267,10.36442233,7.2017368,0.733192233,0.528427897,0.47724201,0.882256867,0.667889933,0.804812973,1.191063133,0.757032807,0.68058708,1.072029733,0.76851335,0.709246747,0.76051445,0.83100174,0.477007067,0.69129282,0.461311277,0.475095907,0.715328353,0.690829643,0.7292229,0.608543867,0.72358328,0.788995763,0.85581922,1.188490267,0.799524,1.037584883,0.807325387,0.984241447,0.999297467,1.132955367,0.93974948,0.9797837,0.992509853,0.9847756,0.864780833,1.201215153,0.796781537,1.086587617,0.92280252,1.172805067,0.870209667,0.8954545,0.993638717,0.856552983,0.825056117,1.204170467,0.852304933,1.245587533,1.146487133,1.296338267,1.279950247,1.0375893,1.125999967,0.897716767,1.076325157,1.26085762,1.011467613,0.78625595,1.495814533,0.798102017,0.992913743,0.859648387,0.692751497,1.03069808,1.435712733,0.785763473,0.8971183,0.842221867,0.74659495,0.991033647,1.0422626,0.92622772,1.0880682,0.437856613,1.1720371,0.8862828,1.00064114,0.706099707,0.716212167,2.663356533,0.604041733,0.663783383,1.549324367,0.752807727,0.760989567,0.906945723,0.88151038,0.78233401,0.858274877,1.32479705,0.908084217,0.523196757,0.818102767,0.91735268,1
